"Path","File","Date Acquired","Sample","Misc"
"D:\DATA_FID_1\25032026\","O1_1110012299.D","25 Mar 2026  14:18    "," "," "
"Signal: O1_1110012299.D\FID1A.ch"
0.110,85438.168
0.111,85428.371
0.111,85500.392
0.111,85569.231
0.112,85615.007
0.112,85571.885
0.112,85510.575
0.113,85475.875
0.113,85512.211
0.113,85538.077
0.114,85556.071
0.114,85547.779
0.114,85566.607
0.115,85600.993
0.115,85585.924
0.115,85558.947
0.116,85502.037
0.116,85519.404
0.116,85533.493
0.117,85573.263
0.117,85599.429
0.117,85581.339
0.118,85489.548
0.118,85323.181
0.118,85284.912
0.119,85355.805
0.119,85490.544
0.119,85516.588
0.120,85468.408
0.120,85426.153
0.120,85444.000
0.121,85473.831
0.121,85525.095
0.121,85517.603
0.122,85502.887
0.122,85470.811
0.122,85443.955
0.123,85393.412
0.123,85383.152
0.123,85402.309
0.124,85495.408
0.124,85525.137
0.124,85505.715
0.125,85467.323
0.125,85426.049
0.125,85386.217
0.126,85333.273
0.126,85319.799
0.126,85380.453
0.127,85426.248
0.127,85451.759
0.127,85490.015
0.128,85516.496
0.128,85535.508
0.128,85481.085
0.129,85462.097
0.129,85447.611
0.129,85478.773
0.130,85512.575
0.130,85508.491
0.130,85498.280
0.131,85477.283
0.131,85541.240
0.131,85556.123
0.132,85577.827
0.132,85550.143
0.132,85552.047
0.133,85568.117
0.133,85560.999
0.133,85554.724
0.134,85530.872
0.134,85535.673
0.134,85528.919
0.135,85531.891
0.135,85510.837
0.135,85500.088
0.136,85503.140
0.136,85511.452
0.136,85545.135
0.137,85600.055
0.137,85615.936
0.137,85600.564
0.138,85551.835
0.138,85560.323
0.138,85587.469
0.139,85604.337
0.139,85569.263
0.139,85502.541
0.140,85426.516
0.140,85413.240
0.140,85430.595
0.141,85409.719
0.141,85353.480
0.141,85289.581
0.142,85373.475
0.142,85417.951
0.142,85495.119
0.143,85464.197
0.143,85465.520
0.143,85455.856
0.144,85439.853
0.144,85431.583
0.144,85444.353
0.145,85466.565
0.145,85524.401
0.145,85482.628
0.146,85442.481
0.146,85398.351
0.146,85433.429
0.147,85442.107
0.147,85441.060
0.147,85414.539
0.148,85421.441
0.148,85438.673
0.148,85459.660
0.149,85469.269
0.149,85452.192
0.149,85468.313
0.150,85523.985
0.150,85621.881
0.150,85640.340
0.151,85642.875
0.151,85618.193
0.151,85585.329
0.152,85529.845
0.152,85458.944
0.152,85409.361
0.153,85387.960
0.153,85405.369
0.153,85452.960
0.154,85482.733
0.154,85498.012
0.154,85534.080
0.155,85550.181
0.155,85545.773
0.155,85497.516
0.156,85464.291
0.156,85437.303
0.156,85427.047
0.157,85409.473
0.157,85388.713
0.157,85371.396
0.158,85403.557
0.158,85472.984
0.158,85503.460
0.159,85503.681
0.159,85488.337
0.159,85467.585
0.160,85429.855
0.160,85429.777
0.160,85463.165
0.161,85508.273
0.161,85517.671
0.161,85542.891
0.162,85561.659
0.162,85535.084
0.162,85507.495
0.163,85447.859
0.163,85399.853
0.163,85400.967
0.164,85439.513
0.164,85491.388
0.164,85498.205
0.165,85512.128
0.165,85544.297
